,,Federal Student Aid,,,,,,,,,
,,U.S. Department of Education,,,,,,,,,
,,We Help Put America Through School,,,,,,,,,
,,eCampus-Based Reports,,,,,,,,,
,,"Federal Perkins Loan Program Status of Default (Current) as of June 30, 2013",,,,,,,,,
,,Date:  04/18/2014,,,,,(A),(B),(C) ,(D),(E)
Serial,OPEID,Institution Name,Address,City,ST,Zip,# of Bwrs Who Entered Repayment Status In 2011-2012,"Bwrs From Col (A) In Default On June 30, 2013",Cohort Default Rate (B/A) Percentage,Total Bwrs In Default >=240 Days,Total Principal Outstanding On Loans in Default >= 240 Days
,,,,,,,,,,,
3546,323900,Bucks County Community College,275 Swamp Road,Newtown,PA,18940-1320,6,2,33.33%,68,67643
3549,324100,Cabrini College,610 King of Prussia Road,Radnor,PA,19087-3698,69,13,18.84%,122,189359
3550,331600,California University of Pennsylvania,250 University Avenue,California,PA,15419-1394,123,26,21.14%,456,771923
3552,330300,Carlow University,3333 Fifth Avenue,Pittsburgh,PA,15213-3165,130,17,13.08%,217,230412
3553,324200,Carnegie Mellon University,5000 Forbes Avenue,Pittsburgh,PA,15213-3890,346,16,4.62%,368,1082328
3554,324300,Cedar Crest College,100 College Drive,Allentown,PA,18104-6196,48,15,31.25%,51,54462
3556,324400,Chatham University,Woodland Road,Pittsburgh,PA,15232-2826,39,10,25.64%,109,203684
3557,324500,Chestnut Hill College,9601 Germantown Avenue,Philadelphia,PA,19118-2693,113,40,35.40%,134,189544
3558,331700,Cheyney University of Pennsylvania,1837 University Circle,Cheyney,PA,19319-0200,7,4,57.14%,246,203930
3560,331800,Clarion University of Pennsylvania,840 Wood Street,Clarion,PA,16214-1232,43,8,18.60%,54,131968
3532,398600,DeSales University,2755 Station Avenue,Center Valley,PA,18034-9568,80,11,13.75%,65,213209
3571,325200,Delaware Valley College of Science & Agriculture,700 East Butler Avenue,Doylestown,PA,18901-2697,193,19,9.84%,350,513965
3572,325300,Dickinson College,College and Louther Streets,Carlisle,PA,17013-2896,155,6,3.87%,96,348823
3574,325600,Drexel University,3141 Chestnut Street,Philadelphia,PA,19104-2875,1001,97,9.69%,1309,2312053
3577,325800,Duquesne University of the Holy Spirit,600 Forbes Avenue,Pittsburgh,PA,15282-0001,872,51,5.85%,679,725476
3578,332000,East Stroudsburg University of Pennsylvania,200 Prospect Street,East Stroudsburg,PA,18301-2999,93,23,24.73%,241,574053
3579,325900,Eastern University,1300 Eagle Road,St Davids,PA,19087-3696,178,24,13.48%,288,307896
3580,332100,Edinboro University of Pennsylvania,Meadville Street,Edinboro,PA,16444-0001,117,29,24.79%,497,586886
3582,326200,Elizabethtown College,1 Alpha Drive,Elizabethtown,PA,17022-2298,122,4,3.28%,45,58889
3589,326500,Franklin & Marshall College,617 College Avenue,Lancaster,PA,17603-2802,122,7,5.74%,88,264103
3591,326600,Gannon University,109 University Square,Erie,PA,16541-0001,43,7,16.28%,150,371329
3593,326700,Geneva College,3200 College Avenue,Beaver Falls,PA,15010-3599,189,13,6.88%,198,301875
3594,326800,Gettysburg College,300 North Washington Street,Gettysburg,PA,17325-1486,67,2,2.99%,12,33495
3596,327000,Gwynedd Mercy University,1325 Sumneytown Pike,Gwynedd Valley,PA,19437-0901,29,2,6.90%,44,84769
3598,327200,Harcum College,750 Montgomery Avenue,Bryn Mawr,PA,19010-3476,32,4,12.50%,235,371313
3601,327400,Haverford College,370 Lancaster Avenue,Haverford,PA,19041-1392,67,5,7.46%,14,49058
3602,327500,Holy Family University,9801 Frankford Avenue,Philadelphia,PA,19114-2094,161,20,12.42%,245,213551
3603,327600,Immaculata University,King Road,Immaculata,PA,19345-0647,43,9,20.93%,98,159837
3604,327700,Indiana University of Pennsylvania,201 Sutton Hall,Indiana,PA,15705-1097,835,72,8.62%,1079,1440685
3611,327900,Juniata College,1700 Moore Street,Huntingdon,PA,16652-2196,119,9,7.56%,62,89143
3715,491000,Kaplan Career Institute,5650 Derry Street,Harrisburg,PA,17111-3571,30,7,23.33%,49,50716
3612,328000,Keystone College,One College Green,La Plume,PA,18440-0200,68,26,38.24%,462,841829
3613,328200,Kings College,133 North  River Street,Wilkes-Barre,PA,18711-0801,212,35,16.51%,211,417113
3614,332200,Kutztown University of Pennsylvania,15200 Kutztown Road,Kutztown,PA,19530-9339,161,25,15.53%,305,585280
3615,398700,La Roche College,9000 Babcock Boulevard,Pittsburgh,PA,15237-5898,67,10,14.93%,203,304570
3616,328700,La Salle University,1900 West Olney Avenue,Philadelphia,PA,19141-1199,174,21,12.07%,359,678885
3617,328300,Lackawanna College,501 Vine Street,Scranton,PA,18509-9961,44,20,45.45%,104,135849
3618,328400,Lafayette College,Markle Hall  High Street,Easton,PA,18042-1768,92,10,10.87%,64,272921
3621,328500,Lancaster Bible College,901 Eden Road,Lancaster,PA,17601-5036,21,4,19.05%,33,48440
3622,328800,Lebanon Valley College,101 North College Avenue,Annville,PA,17003-1400,143,11,7.69%,114,193939
3623,681000,Lehigh Carbon Community College,4525 Education Park Drive,Schnecksville,PA,18078-2598,74,18,24.32%,114,158057
3624,328900,Lehigh University,27 Memorial Drive West,Bethlehem,PA,18015-1588,118,3,2.54%,25,54272
3627,329000,Lincoln University,1570 Baltimore Pike,Lincoln University,PA,19352-0999,68,9,13.24%,1494,1563544
3628,332300,Lock Haven University of Pennsylvania,North Fairview Street,Lock Haven,PA,17745-2439,62,22,35.48%,205,245490
3632,329300,Lycoming College,700 College Place,Williamsport,PA,17701-5192,111,20,18.02%,226,471327
3634,329400,Manor College,700 Fox Chase Road,Jenkintown,PA,19046-3399,6,1,16.67%,99,151021
3635,332400,Mansfield University of Pennsylvania,Academy Street,Mansfield,PA,16933-1123,192,30,15.63%,257,301631
3638,329600,Marywood University,2300 Adams Avenue,Scranton,PA,18509-1598,183,19,10.38%,156,237826
8013,489800,McCann School of Business & Technology,2650 Woodglen Road,Pottsville,PA,17901-1335,13,1,7.69%,57,47660
3643,329700,Mercyhurst University,501 East 38th Street,Erie,PA,16546-0001,96,12,12.50%,198,497177
3644,329800,Messiah College,One College Avenue,Mechanicsburg,PA,17055-0000,142,8,5.63%,168,307776
3645,332500,Millersville University of Pennsylvania,101 North George Street,Millersville,PA,17551-1800,72,28,38.89%,110,298803
3563,324700,Misericordia  University,301 Lake Street,Dallas,PA,18612-1008,113,17,15.04%,132,258478
3647,330000,Moore College of Art and Design,20th and the Parkway,Philadelphia,PA,19103-1190,68,16,23.53%,182,406264
3648,330100,Moravian College,1200 Main Street,Bethlehem,PA,18018-6650,166,14,8.43%,134,241040
3650,330200,Mount Aloysius College,7373 Admiral Peary Highway,Cresson,PA,16630-1999,44,9,20.45%,160,128600
3651,330400,Muhlenberg College,2400 Chew Street,Allentown,PA,18104-5586,57,3,5.26%,21,69846
3656,719100,Northampton County Area Community College,3835 Green Pond Road,Bethlehem,PA,18020-7599,26,8,30.77%,93,100646
3678,944900,Pennco Tech,3815 Otter Street,Bristol,PA,19007-3696,16,7,43.75%,54,84380
5711,2107300,Pennsylvania Academy of the Fine Arts,128 North Broad Street,Philadelphia,PA,19102-1424,96,4,4.17%,0,0
3668,332900,Pennsylvania State University (The),President's Office,University Park,PA,16802-1503,1890,26,1.38%,2505,6542958
3669,335200,Philadelphia College of Osteopathic Medicine,4170 City Avenue,Philadelphia,PA,19131-1694,133,7,5.26%,66,105950
3671,335400,Philadelphia University,School House Lane & Henry Avenue,Philadelphia,PA,19144-5497,291,37,12.71%,388,283054
3684,743700,Pittsburgh Technical Institute,1111 McKee Road,Oakdale,PA,15071-3205,0,0,0%,5,5950
3685,335700,Point Park University,201 Wood Street,Pittsburgh,PA,15222-1912,124,36,29.03%,340,376361
3688,335900,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,116,23,19.83%,204,290403
3690,336000,Rosemont College,1400 Montgomery Avenue,Rosemont,PA,19010-1699,107,40,37.38%,106,267467
3694,336600,Saint Francis University,110 Franciscan Way,Loretto,PA,15940-0600,93,22,23.66%,336,533023
3696,336700,Saint Joseph's University,5600 City Avenue,Philadelphia,PA,19131-1395,93,16,17.20%,250,503629
3698,336800,Saint Vincent College & Seminary,300 Fraser Purchase Road,Latrobe,PA,15650-2690,204,29,14.22%,110,213751
3665,331100,Salus University,8360 Old York Road,Elkins Park,PA,19027-1598,156,4,2.56%,50,240305
3702,336200,Seton Hill University,1 Seton Hill Drive,Greensburg,PA,15601-1599,76,20,26.32%,138,246353
3703,332600,Shippensburg University of Pennsylvania,1871 Old Main Drive,Shippensburg,PA,17257-2299,171,28,16.37%,237,421187
3704,332700,Slippery Rock University,1 Morrow Way,Slippery Rock,PA,16057-1326,358,56,15.64%,818,1018743
3706,336900,Susquehanna University,514 University Avenue,Selinsgrove,PA,17870-1001,117,8,6.84%,60,182152
3707,337000,Swarthmore College,500 College Avenue,Swarthmore,PA,19081-1390,126,11,8.73%,49,115772
3711,337100,Temple University,Conwell Hall  Ground Floor,Philadelphia,PA,19122-6003,2762,267,9.67%,5171,7854498
3712,337600,Thiel College,75 College Avenue,Greenville,PA,16125-2181,190,52,27.37%,559,778889
3713,1239300,Thomas Jefferson University,1020 Walnut Street,Philadelphia,PA,19107-5543,132,2,1.52%,102,518407
3718,783900,Triangle Tech,1940 Perrysville Avenue,Pittsburgh,PA,15214-3897,3,1,33.33%,21,15987
3720,337800,University of Pennsylvania,3451 Walnut Street,Philadelphia,PA,19104-6216,1826,80,4.38%,996,5956702
3721,337900,University of Pittsburgh - Pittsburgh,107 Cathedral of Learning,Pittsburgh,PA,15260-0001,1643,99,6.03%,2223,3492403
3722,338400,University of Scranton,800 Linden,Scranton,PA,18510-4622,121,5,4.13%,95,290994
3672,335000,University of the Arts (The),320 South Broad Street,Philadelphia,PA,19102-9493,153,18,11.76%,275,575052
3670,335300,University of the Sciences in Philadelphia,600 South 43rd Street,Philadelphia,PA,19104-4495,56,6,10.71%,118,990112
3723,338500,Ursinus College,601 East Main Street,Collegeville,PA,19426-1000,113,11,9.73%,161,348548
3657,330600,Valley Forge Christian College,1401 Charlestown Road,Phoenixville,PA,19460-2399,49,4,8.16%,57,91706
3725,338800,Villanova University,800 Lancaster Avenue,Villanova,PA,19085-1699,474,8,1.69%,64,193660
3726,338900,Washington and Jefferson College,60 South Lincoln Street,Washington,PA,15301-4801,74,10,13.51%,255,429542
3727,339100,Waynesburg University,51 West College Street,Waynesburg,PA,15370-1222,116,7,6.03%,262,216346
3728,332800,West Chester University of Pennsylvania,700 S. High Street,West Chester,PA,19383-0001,226,33,14.60%,272,959437
3729,339200,Westminster College,319 South Market Street,New Wilmington,PA,16172-0002,151,12,7.95%,34,72156
3733,331300,Widener University,One University Place,Chester,PA,19013-5792,540,8,1.48%,697,1264530
3736,339400,Wilkes University,84 West South Street,Wilkes-Barre,PA,18766-0998,126,20,15.87%,325,719423
3739,339600,Wilson College,1015 Philadelphia Avenue,Chambersburg,PA,17201-1285,75,14,18.67%,109,321846
3741,339900,York College of Pennsylvania,Country Club Road,York,PA,17405-7199,12,2,16.67%,5,14512
3743,340100,Brown University,Prospect Street,Providence,RI,02912-9127,520,5,0.96%,146,667810
3744,340200,Bryant University,1150 Douglas Pike,Smithfield,RI,02917-1284,319,2,0.63%,220,472348
3745,340400,Johnson & Wales University,8 Abbott Park Place,Providence,RI,02903-3703,2434,222,9.12%,5515,16557216
3747,340600,Providence College,549 River Avenue,Providence,RI,02918-0001,318,11,3.46%,181,477723
3748,340700,Rhode Island College,600 Mt Pleasant Avenue,Providence,RI,02908-1991,306,61,19.93%,773,1307912
3751,340900,Rhode Island School of Design,Two College Street,Providence,RI,02903-2784,142,14,9.86%,153,574661
3753,341000,Roger Williams University,One Old Ferry Road,Bristol,RI,02809-2921,220,19,8.64%,360,387311
3754,341100,Salve Regina University,100 Ochre Point Avenue,Newport,RI,02840-4192,97,12,12.37%,248,359500
3757,341400,University of Rhode Island,Green Hall,Kingston,RI,02881-0000,508,117,23.03%,1176,2662542
3760,341700,Allen University,1530 Harden Street,Columbia,SC,29204-1085,0,0,0%,37,63378
3761,341800,Anderson University,316 Boulevard,Anderson,SC,29621-4035,105,14,13.33%,213,438925
3765,342000,Benedict College,1600 Harden Street,Columbia,SC,29204-1086,34,8,23.53%,405,593288
3763,341900,Charleston Southern University,9200 University Boulevard,Charleston,SC,29406-2160,146,21,14.38%,523,1067801
3769,342300,Citadel  The Military College of South Carolina,171 Moultrie Street,Charleston,SC,29409-0002,57,12,21.05%,31,119920
3770,342400,Claflin University,400 Magnolia Street,Orangeburg,SC,29115-4498,78,43,55.13%,823,879909
3771,342500,Clemson University,201 Sikes Hall,Clemson,SC,29634-0001,163,12,7.36%,239,508002
7401,345100,Coastal Carolina University,755 Highway 544,Conway,SC,29526-8428,72,16,22.22%,134,360315
3773,342700,Coker College,300 East College Avenue,Hartsville,SC,29550-3797,86,17,19.77%,105,194369
3774,342800,College of Charleston,66 George Street,Charleston,SC,29424-0100,89,12,13.48%,305,467506
3775,343000,Columbia College,1301 Columbia College Drive,Columbia,SC,29203-5998,56,16,28.57%,76,180533
3778,343100,Converse College,580 East Main Street,Spartanburg,SC,29302-1931,62,11,17.74%,42,119700
3781,343200,Erskine College,2 Washington Street,Due West,SC,29639-0000,80,9,11.25%,36,130393
3782,399000,Florence - Darlington Technical College,2715 West Lucas Street,Florence,SC,29501-1251,37,1,2.70%,54,115977
3783,492400,Forrest College,601 East River Street,Anderson,SC,29624-2405,13,1,7.69%,20,37214
3784,922600,Francis Marion University,Highway 301 North,Florence,SC,29506-0000,69,8,11.59%,53,209771
3786,343400,Furman University,3300 Poinsett Highway,Greenville,SC,29613-5253,116,9,7.76%,93,471772
3790,343500,Lander University,320 Stanley Avenue,Greenwood,SC,29649-2099,76,14,18.42%,160,287620
3791,343600,Limestone College,1115 College Drive,Gaffney,SC,29340-3799,28,14,50%,34,78043
3792,343800,Medical University of South Carolina,171 Ashley Avenue,Charleston,SC,29425-0100,264,6,2.27%,59,115675
3794,343900,Morris College,100 West College Street,Sumter,SC,29150-3599,72,48,66.67%,445,428420
3795,344000,Newberry College,2100 College Street,Newberry,SC,29108-2197,48,17,35.42%,195,405165
3802,344500,Presbyterian College,503 South Broad Street,Clinton,SC,29325-2503,76,7,9.21%,42,112089
5128,2063700,Sherman College of Straight Chiropractic,2020 Springfield Road,Spartanburg,SC,29316-7251,66,19,28.79%,144,722771
3805,344600,South Carolina State University,300 College Street Northeast,Orangeburg,SC,29117-4427,123,25,20.33%,512,565328
3767,342200,Southern Wesleyan University,907 Wesleyan Drive,Central,SC,29630-1020,59,6,10.17%,76,187904
3808,344700,Spartanburg Methodist College,1000 Powell Mill Road,Spartanburg,SC,29301-5899,45,18,40%,95,264185
7399,344900,University of South Carolina - Aiken,471 University Parkway,Aiken,SC,29801-6399,48,11,22.92%,52,121182
3813,344800,University of South Carolina - Columbia,Columbia-Campus,Columbia,SC,29208-3999,636,28,4.40%,324,885984
3812,991100,University of South Carolina Regional Campuses,1600 Hampton Street Annex,Columbia,SC,29208-0001,83,11,13.25%,101,230142
7400,695100,University of South Carolina Upstate,800 University Way,Spartanburg,SC,29303-9972,56,7,12.50%,76,124635
3814,345500,Voorhees College,481 Porter Road,Denmark,SC,29042-0000,4,1,25%,425,378567
3816,345600,Winthrop University,701 Oakland Avenue,Rock Hill,SC,29733-0001,147,12,8.16%,203,285493
3817,345700,Wofford College,429 North Church Street,Spartanburg,SC,29303-3663,65,2,3.08%,34,63031
3821,345800,Augustana College,2001 South Summit Avenue,Sioux Falls,SD,57197-0001,229,15,6.55%,127,456160
3823,345900,Black Hills State University,1200 University Avenue,Spearfish,SD,57799-9502,155,36,23.23%,116,208311
3824,346300,Dakota State University,820 North Washington,Madison,SD,57042-1799,124,14,11.29%,106,139173
3825,346100,Dakota Wesleyan University,1200 West University Avenue,Mitchell,SD,57301-4398,83,26,31.33%,317,468684
3828,530900,Lake Area Technical Institute,1201 Arrow Avenue,Watertown,SD,57201-0730,45,9,20%,109,188540
3829,828400,Mitchell Technical Institute,1800 East Spruce Street,Mitchell,SD,57301-9931,61,10,16.39%,30,72282
3830,346500,Mount Marty College,1105 West 8th Street,Yankton,SD,57078-3724,66,10,15.15%,70,96834
3831,405700,National American University,5301 S. Highway 16,Rapid City,SD,57701-3692,169,22,13.02%,254,358444
3833,346600,Northern State University,1200 South Jay Street,Aberdeen,SD,57401-7198,161,13,8.07%,94,293227
3835,346700,Presentation College,1500 North Main Street,Aberdeen,SD,57401-1299,57,6,10.53%,160,246785
3839,347000,South Dakota School of Mines & Technology,501 East Saint Joseph Street,Rapid City,SD,57701-3995,84,13,15.48%,88,156094
3840,347100,South Dakota State University,222 Administration Lane,Brookings,SD,57007-2298,464,19,4.09%,151,352121
3837,346900,University of Sioux Falls,1101 West 22nd Street,Sioux Falls,SD,57105-1699,50,7,14%,251,348450
3845,347400,University of South Dakota,414 East Clark Street,Vermillion,SD,57069-2390,796,98,12.31%,912,1114867
3852,347800,Austin Peay State University,601 College Street,Clarksville,TN,37044-0002,95,22,23.16%,178,423482
3854,347900,Belmont University,1900 Belmont Boulevard,Nashville,TN,37212-3757,56,3,5.36%,136,167118
3855,348000,Bethel University,325 Cherry Avenue,McKenzie,TN,38201-1705,45,9,20%,88,147256
3857,353600,Bryan College,721 Bryan Drive,Dayton,TN,37321-7000,55,6,10.91%,73,258665
3858,348100,Carson - Newman University,1646 Russell Avenue,Jefferson City,TN,37760-2204,76,22,28.95%,197,547965
3861,348200,Christian Brothers University,650 East Parkway South,Memphis,TN,38104-5581,50,7,14%,69,203132
3865,348500,Cumberland University,One Cumberland Square,Lebanon,TN,37087-3554,20,3,15%,51,63349
3873,348700,East Tennessee State University,Lake Street,Johnson City,TN,37614-2857,230,48,20.87%,685,1801693
3879,349000,Fisk University,1000 17th Avenue North,Nashville,TN,37208-3045,53,22,41.51%,320,619751
3881,349200,Freed Hardeman University,158 East Main Street,Henderson,TN,38340-2399,67,18,26.87%,207,460603
3886,493700,Jackson State Community College,2046 North Parkway Street,Jackson,TN,38301-3797,37,7,18.92%,38,66098
3888,349600,King University,1350 King College Road,Bristol,TN,37620-2699,34,4,11.76%,80,185563
3894,350000,Lee University,1120 North Ocoee Street,Cleveland,TN,37311-4475,204,32,15.69%,370,722182
3895,350200,Lincoln Memorial University,6965 Cumberland Gap Parkway,Harrogate,TN,37752-7920,50,7,14%,257,449623
3867,348600,Lipscomb University,One University Park Drive,Nashville,TN,37204-3951,89,8,8.99%,105,225104
3897,350500,Maryville College,502 East Lamar Alexander Parkway,Maryville,TN,37804-5907,97,12,12.37%,156,584665
3899,350600,Meharry Medical College,1005 Doctor D B Todd  Boulevard,Nashville,TN,37208-3599,126,9,7.14%,107,671699
3900,350700,Memphis College of Art,1930 Poplar Avenue,Memphis,TN,38104-2764,134,13,9.70%,0,0
3905,351000,Middle Tennessee State University,1301 East Main Street,Murfreesboro,TN,37132-3754,221,38,17.19%,558,1087808
3907,351100,Milligan College,One Blowers Boulevard,Milligan College,TN,37682-4001,44,7,15.91%,151,174922
1577,461700,National College of Business and Technology,1638 Bell Road,Nashville,TN,37211-6605,32,1,3.13%,84,139226
3920,351900,Rhodes College,2000 North Parkway,Memphis,TN,38112-1690,95,7,7.37%,44,116448
3913,991400,Roane State Community College,276 Patton Lane,Harriman,TN,37748-8664,0,0,0%,17,9671
3889,493800,South College,3904 Lonas Drive,Knoxville,TN,37909-3323,92,2,2.17%,382,292128
3919,351800,Southern Adventist University,4881 Taylor Circle,Collegedale,TN,37315-0370,169,40,23.67%,268,583786
3917,351700,Southern College of Optometry,1245 Madison Avenue,Memphis,TN,38104-2222,80,1,1.25%,12,55267
3916,1043900,Southwest Tennessee Community College,737 Union Avenue,Memphis,TN,38104-3322,0,0,0%,369,94538
3927,352200,Tennessee State University,3500 John A. Merritt Boulevard,Nashville,TN,37209-1561,129,31,24.03%,2317,2564597
3928,352300,Tennessee Technological University,1000 North Dixie Avenue,Cookeville,TN,38505-0001,144,11,7.64%,51,94375
3929,352400,Tennessee Temple University,1815 Union Avenue,Chattanooga,TN,37404-3587,96,31,32.29%,267,647784
3930,352500,Tennessee Wesleyan College,204 East College Street,Athens,TN,37371-0040,31,8,25.81%,40,69474
3931,352600,Trevecca Nazarene University,333 Murfreesboro Road,Nashville,TN,37210-2877,104,10,9.62%,103,280115
3932,352700,Tusculum College,60 Shiloh Road,Greeneville,TN,37743-0001,31,3,9.68%,135,292656
3933,352800,Union University,1050 Union University Drive,Jackson,TN,38305-3697,71,4,5.63%,24,56100
3902,350900,University of Memphis (The),Southern Avenue,Memphis,TN,38152-4611,523,110,21.03%,744,1138375
3937,353000,University of Tennessee,800 Andy Holt Avenue,Knoxville,TN,37996-0150,790,29,3.67%,1235,3382910
3936,352900,University of Tennessee - Chattanooga,615 McCallie Avenue,Chattanooga,TN,37403-2598,91,7,7.69%,254,653600
3938,353100,University of Tennessee - Martin,325 Administration,Martin,TN,38238-0002,182,27,14.84%,306,671408
3940,353400,University of the South (The),735 University Avenue,Sewanee,TN,37383-1000,77,6,7.79%,47,179074
3941,353500,Vanderbilt University,211 Kirkland Hall,Nashville,TN,37240-0001,408,5,1.23%,230,953721
3942,991200,Volunteer State Community College,1480 Nashville Pike,Gallatin,TN,37066-3188,0,0,0%,1,850
3944,494700,West Tennessee Business College,1186 Highway 45 By Pass,Jackson,TN,38301-3256,0,0,0%,106,62754
7642,2596600,ATI Career Training Center,10003 Technology Boulevard  West,Dallas,TX,75220-4443,0,0,0%,5,10542
3954,1248200,ATI Technical Training Center,6627 Maple Avenue,Dallas,TX,75235-4622,0,0,0%,52,45518
3946,353700,Abilene Christian University,1600 Campus Court,Abilene,TX,79699-3701,55,4,7.27%,98,216098
3956,354100,Angelo State University,2601 West Avenue 'N',San Angelo,TX,76909-5069,44,7,15.91%,12,67306
7744,2521200,Arlington Career Institute,901 Avenue K,Grand Prairie,TX,75050-2636,0,0,0%,21,29465
5612,2117100,Art Institute of Houston (The),4140 Southwest Freeway,Houston,TX,77027-7311,155,45,29.03%,1582,2211265
3961,354300,Austin College,900 North Grand Avenue,Sherman,TX,75090-4440,91,9,9.89%,109,421696
3964,494900,Baylor College of Medicine,One Baylor Plaza,Houston,TX,77030-3498,86,0,0%,17,158730
3965,354500,Baylor University,One Bear Place #97048,Waco,TX,76798-7048,97,7,7.22%,274,961991
6648,2294800,Capitol City Careers,5424 Highway 290 West #200,Austin,TX,78735-1498,0,0,0%,130,121481
5145,2074100,Capitol City Trade & Technical School,205 East Riverside Drive,Austin,TX,78704-1281,0,0,0%,128,107633
7569,2591100,Career Point College,4522 Fredericksburg Road,San Antonio,TX,78201-2027,0,0,0%,482,622158
3976,400300,Central Texas College District,6200 West Central Texas Expressway,Killeen,TX,76540-4199,0,0,0%,10,9014
3981,355300,Cisco College,101 College Heights,Cisco,TX,76437-9803,0,0,0%,74,20068
3983,355400,Clarendon College,1122 College Drive,Clarendon,TX,79226-0000,0,0,0%,1,1369
3991,356000,Dallas Baptist University,3000 Mountain Creek Parkway,Dallas,TX,75211-9299,58,0,0%,0,0
3996,356300,Del Mar College,101 Baldwin,Corpus Christi,TX,78404-3897,0,0,0%,25,23655
4015,356400,East Texas Baptist University,1209 North Grove,Marshall,TX,75670-1423,56,18,32.14%,367,641210
4017,1038700,El Paso Community College,919 Hunter,El Paso,TX,79915-1908,0,0,0%,5,1897
6651,2261300,Everest Institute,6550 First Park Ten Boulevard,San Antonio,TX,78213-3841,5,0,0%,0,0
4030,1050900,Hallmark College of Technology,10401 IH-10 West,San Antonio,TX,78230-1736,39,10,25.64%,248,380930
4031,357100,Hardin-Simmons University,2200 Hickory Street,Abilene,TX,79698-6050,43,5,11.63%,110,259233
4039,357500,Howard Payne University,1000 Fisk Avenue,Brownwood,TX,76801-2715,49,5,10.20%,211,554688
4040,357700,Huston - Tillotson University,900 Chicon Street,Austin,TX,78702-2795,0,0,0%,250,295795
4046,363700,Jarvis Christian College,US Highway 80 East,Hawkins,TX,75765-1470,39,4,10.26%,763,1151221
4051,358100,Lamar University,4400 Martin Luther King Parkway,Beaumont,TX,77710-0042,67,15,22.39%,76,215479
4055,358400,LeTourneau University,2100 South Mobberly Avenue,Longview,TX,75602-3564,135,5,3.70%,105,176407
4059,358600,Lubbock Christian University,5601 19th Street,Lubbock,TX,79407-2099,76,16,21.05%,271,514603
4069,359100,McMurry University,South 14th & Sayles Boulevard,Abilene,TX,79697-0001,64,16,25%,69,173843
4071,359200,Midwestern State University,3410 Taft Boulevard,Wichita Falls,TX,76308-2099,0,0,0%,1,3317
4090,359800,Our Lady of The Lake University,411 South West 24th Street,San Antonio,TX,78207-4689,84,16,19.05%,324,620239
6653,2305300,Parker University,2540 Walnut Hill Lane,Dallas,TX,75229-5609,27,6,22.22%,9,20375
4098,363000,Prairie View Agricultural & Mechanical University,FM 1098 @ LW Minor Street,Prairie View,TX,77446-2967,0,0,0%,299,360795
4102,360400,Rice University,6100 Main Street,Houston,TX,77005-1892,141,15,10.64%,197,881010
4108,362300,Saint Mary's University,One Camino Santa Maria,San Antonio,TX,78228-8500,293,43,14.68%,536,1559412
4110,360600,Sam Houston State University,1806 Avenue J,Huntsville,TX,77340-0000,35,13,37.14%,105,215022
4116,361100,South Plains College,1401 South College Avenue,Levelland,TX,79336-6504,0,0,0%,26,12446
4119,361300,Southern Methodist University,6425 Boaz Street,Dallas,TX,75275-0100,42,5,11.90%,142,369238
5157,2093600,Southwest Institute of Technology,5424 Highway 290 West,Austin,TX,78735-8890,0,0,0%,170,209176
4126,361900,Southwestern Adventist University,100 West Hillcrest,Keene,TX,76059-1922,57,13,22.81%,23,39952
4123,361600,Southwestern Assemblies of God University,1200 Sycamore Street,Waxahachie,TX,75165-2397,42,12,28.57%,116,400940
4125,361800,Southwestern Christian College,200 Bowser Circle,Terrell,TX,75160-3400,0,0,0%,82,68096
4127,362000,Southwestern University,1001 East University Avenue,Georgetown,TX,78626-6111,111,21,18.92%,105,473466
4106,362100,St. Edward's University,3001 South Congress Avenue,Austin,TX,78704-0000,32,3,9.38%,122,483209
4129,362400,Stephen F Austin State University,1936 North Street,Nacogdoches,TX,75962-0001,149,15,10.07%,417,1220185
4130,362500,Sul Ross State University,East Highway 90,Alpine,TX,79832-0113,36,26,72.22%,379,710954
4131,363100,Tarleton State University,1333 West Washington,Stephenville,TX,76401-0002,0,0,0%,123,345171
4134,362800,Texarkana College,2500 North Robison Road,Texarkana,TX,75599-0001,0,0,0%,49,20893
4136,363200,Texas A&M University,805 Rudder Tower,College Station,TX,77843-1246,971,94,9.68%,1132,2756119
4016,356500,Texas A&M University - Commerce,2600 South Neal,Commerce,TX,75429-3011,30,11,36.67%,69,265023
4138,1116100,Texas A&M University - Corpus Christi,6300 Ocean Drive,Corpus Christi,TX,78412-5599,89,16,17.98%,148,594552
4135,363900,Texas A&M University - Kingsville,College Hall,Kingsville,TX,78363-8203,68,29,42.65%,165,479335
4140,363600,Texas Christian University,2800 South University Drive,Fort Worth,TX,76129-0001,317,24,7.57%,405,907400
4141,363800,Texas College,2404 North Grand Avenue,Tyler,TX,75702-4500,0,0,0%,170,307034
4144,364100,Texas Lutheran University,1000 West Court Street,Seguin,TX,78155-5999,199,45,22.61%,541,921069
4145,364200,Texas Southern University,3100 Cleburne,Houston,TX,77004-4598,188,1,0.53%,688,1143541
4122,361500,Texas State University,601 University Drive,San Marcos,TX,78666-4602,5,0,0%,0,0
4151,364400,Texas Tech University,15th & Akron,Lubbock,TX,79409-2011,41,12,29.27%,152,530710
5175,1067400,Texas Tech University Health Sciences Center,3601 4th Street,Lubbock,TX,79430-0001,64,8,12.50%,77,237527
4153,364600,Texas Woman's University,304 Administration Drive,Denton,TX,76204-5587,79,14,17.72%,111,436332
